Datacenter,SqlInstance,DatabaseName,State,RecoveryModel,LastFull,TimeSince LastFull_inDays,FullBackupSize,LastT-Log,TimeSince LastT-Log_inMins,T-LogBackupSize,LastUpdated
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9115.M014.G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.01,04-04-2023 14:23,822,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9634.M006.G001.S001,ONLINE,FULL,04-04-2023 09:10,1,0.01,04-04-2023 15:22,763,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS08237.M012.G001.S001_New,ONLINE,FULL,04-04-2023 05:27,1,0,04-04-2023 15:19,766,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.T018.G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 14:27,818,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6996.M006.G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 15:09,776,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8011.M041.G001.S003,ONLINE,FULL,02-04-2023 12:14,3,0.17,04-04-2023 15:23,762,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9058.T035.G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 15:35,750,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9904.M008.G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:36,809,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7566.T007.G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.01,04-04-2023 15:37,748,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8185.M003.G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.07,04-04-2023 15:50,735,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,DMGH00261.T002 G001 S001,ONLINE,FULL,02-04-2023 13:27,3,0,04-04-2023 15:01,784,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8265.T039.G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 15:44,741,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS00024_T023,ONLINE,FULL,04-04-2023 15:25,1,0.01,04-04-2023 15:54,731,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8319.M088.G001.S001,ONLINE,FULL,02-04-2023 12:14,3,0.01,04-04-2023 14:26,819,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,00007.M279.G001.S001,ONLINE,FULL,04-04-2023 06:55,1,0,04-04-2023 15:09,776,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8822.M005.G001.S001,ONLINE,FULL,04-04-2023 23:05,1,0.01,04-04-2023 15:11,774,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9115.M007.G001.S001,ONLINE,FULL,02-04-2023 10:19,3,0.07,04-04-2023 14:11,834,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS10725.M005.G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:23,822,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,12074.T014 G001 S001,ONLINE,FULL,02-04-2023 15:57,3,0.02,04-04-2023 14:29,816,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,DMOD7813.T027.G001.S001,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 15:13,772,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8589.M083 G001.S001,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 14:22,823,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS06923.M129.G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 15:34,751,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6929.M025.G001.S001,ONLINE,FULL,02-04-2023 10:19,3,0.13,04-04-2023 15:30,755,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,00006.M333.G001.S002,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 15:09,776,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0022.test02.G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0.01,04-04-2023 15:32,753,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6401.M012.G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:53,732,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10876.M007.G001.S001,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 14:17,828,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10881.M003 G001.S001,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 14:30,815,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6849.M020.G001.S001,ONLINE,FULL,04-04-2023 09:10,1,0.01,04-04-2023 15:13,772,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M002.G001.s001,ONLINE,FULL,04-04-2023 07:55,1,0.01,04-04-2023 14:30,815,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6729.M009.G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:12,773,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7558.M008.G001.S001,ONLINE,FULL,04-04-2023 09:10,1,0,04-04-2023 14:38,807,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8071.M013.G001.S002,ONLINE,FULL,02-04-2023 12:14,3,0.16,04-04-2023 15:29,756,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS08325.T046 G001.S001,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 15:21,764,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07563.M003.G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0,04-04-2023 14:38,807,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8797.M001 G001.S002,ONLINE,FULL,02-04-2023 10:19,3,0.19,04-04-2023 14:24,821,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6900.T199.G001.S001_NEW,ONLINE,FULL,02-04-2023 10:19,3,0.07,04-04-2023 15:14,771,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8432.M048 G001.S001_Use,ONLINE,FULL,04-04-2023 11:28,1,0.01,04-04-2023 14:45,800,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9643.T018.G001.S001,ONLINE,FULL,04-04-2023 09:10,1,0.01,04-04-2023 16:00,725,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,42214_Test3,ONLINE,FULL,05-04-2023 00:44,0,0.01,04-04-2023 14:39,806,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07947.M005.G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0.01,04-04-2023 14:37,808,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,Placheolder,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 15:14,771,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6929.M182 G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0.01,04-04-2023 15:29,756,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6244.M009.G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.01,04-04-2023 15:37,748,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07090.M008,ONLINE,FULL,02-04-2023 07:37,3,0.03,04-04-2023 14:38,807,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,3562.M1936.G001.S001,ONLINE,FULL,04-04-2023 04:26,1,0,04-04-2023 14:34,811,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7487.M311.G001.S001,ONLINE,FULL,02-04-2023 07:37,3,0.04,04-04-2023 14:17,828,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6157.M148.G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 14:59,786,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,NEWBOXTEST.G001.S002,ONLINE,FULL,05-04-2023 00:44,0,0.01,04-04-2023 14:18,827,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9646.M015.G001.S001,ONLINE,FULL,02-04-2023 20:03,3,0.01,04-04-2023 14:23,822,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7487.M238 G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.02,04-04-2023 14:29,816,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9489.M001 G001.S001,ONLINE,FULL,04-04-2023 09:10,1,0.01,04-04-2023 15:44,741,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9675.M002 G001.S001,ONLINE,FULL,04-04-2023 12:34,1,0.01,04-04-2023 16:00,725,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6477.M040 G001.S001,ONLINE,FULL,04-04-2023 00:27,1,0,04-04-2023 15:53,732,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,12388.T002 G001.S001,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 14:21,824,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8869.M054 G001.S001,ONLINE,FULL,04-04-2023 23:05,1,0.01,04-04-2023 14:32,813,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8959.M018 G001 S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 15:20,765,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6712.M007.G001.S001,ONLINE,FULL,04-04-2023 06:55,1,0,04-04-2023 15:54,731,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8522.M008 G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 15:29,756,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8968.T002 G001 S001,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 14:19,826,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10729.M002.G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.02,04-04-2023 14:23,822,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10974.M004 G001.S001,ONLINE,FULL,02-04-2023 23:17,3,0.09,04-04-2023 14:22,823,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,4742.M199.G001.S001,ONLINE,FULL,04-04-2023 03:04,1,0,04-04-2023 15:32,753,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0027.M176.G001.S001,ONLINE,FULL,02-04-2023 13:27,3,0.02,04-04-2023 14:28,817,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11099.M003 G001.S001,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 15:19,766,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS08933.M005,ONLINE,FULL,04-04-2023 15:25,1,0.01,04-04-2023 15:33,752,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6900.T008.G001.S001,ONLINE,FULL,03-04-2023 20:09,2,0,04-04-2023 15:52,733,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.M120.G001.S001,ONLINE,FULL,03-04-2023 22:27,2,0,04-04-2023 15:46,739,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7487.M426 G001.S002,ONLINE,FULL,04-04-2023 16:44,1,0.01,04-04-2023 14:11,834,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7607.M044.G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.01,04-04-2023 15:15,770,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS06899.M194.G001.S001,ONLINE,FULL,04-04-2023 03:04,1,0,04-04-2023 14:26,819,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9042.M007.G001.S001,ONLINE,FULL,04-04-2023 15:25,1,0.01,04-04-2023 14:25,820,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10524.M001 G001.S001,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 14:32,813,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,3171.M1073.G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 14:39,806,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7714.M060.G001.S001,ONLINE,FULL,04-04-2023 03:04,1,0,04-04-2023 14:26,819,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10873.M079.G001.S001,ONLINE,FULL,02-04-2023 12:14,3,0.01,04-04-2023 14:16,829,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9647.T009.G001.S002_MSG,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 14:35,810,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8265.M170.G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 15:18,767,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,DMGH00002.M019,ONLINE,FULL,03-04-2023 22:27,2,0,04-04-2023 15:43,742,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,12059.M006.G002,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 15:11,774,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8503.T059.G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 14:37,808,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,12012.T005 G001 S001_New,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:29,816,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6244.M028.G001.S001,ONLINE,FULL,02-04-2023 10:19,3,0.17,04-04-2023 15:17,768,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS09838.M002 S001,ONLINE,FULL,04-04-2023 15:25,1,0.01,04-04-2023 15:31,754,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7948.M002.G001.S001,ONLINE,FULL,04-04-2023 20:27,1,0.01,04-04-2023 16:02,723,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8211.M008.G001.S001,ONLINE,FULL,04-04-2023 13:34,1,0.01,04-04-2023 15:50,735,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS00024.M095 G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.09,04-04-2023 15:24,761,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9640.T001.G002.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 16:00,725,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8933.M004.G001.S013,ONLINE,FULL,02-04-2023 10:19,3,0.06,04-04-2023 14:12,833,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,2121_test.M001.G001.S001,ONLINE,FULL,05-04-2023 02:02,0,0.01,04-04-2023 14:46,799,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8225.M010.G001.S001,ONLINE,FULL,05-04-2023 02:02,0,0.02,04-04-2023 15:48,737,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10030.M012 G001.S001,ONLINE,FULL,02-04-2023 18:18,3,0.02,04-04-2023 14:32,813,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6835.M013.G001.S001,ONLINE,FULL,03-04-2023 20:09,2,0,04-04-2023 15:35,750,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07487.M401.G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.05,04-04-2023 15:37,748,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6789.M010.G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:50,735,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9573.M030.G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 15:22,763,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11502.M004 G001.S001,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 14:27,818,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6761.M006.G001.S001,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:12,773,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7487.M231.G001.S001,ONLINE,FULL,05-04-2023 03:19,0,0.03,04-04-2023 14:29,816,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7487.M013.G001.S001,ONLINE,FULL,04-04-2023 05:27,1,0,04-04-2023 14:24,821,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11045.M001 G001.S001,ONLINE,FULL,02-04-2023 20:03,3,0.01,04-04-2023 14:35,810,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS00024.M100.G001.S001,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 14:39,806,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,DMMF01452.M013.G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:34,811,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7039.M053.G001.S001,ONLINE,FULL,04-04-2023 10:14,1,0.01,04-04-2023 15:38,747,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8557.M020.G001.S001,ONLINE,FULL,04-04-2023 16:44,1,0.01,04-04-2023 14:12,833,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6957.M012.G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.05,04-04-2023 15:11,774,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS08624.M085 G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 14:36,809,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9060.T004.G001.S001,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 14:26,819,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,11518.M004 G001.S001,ONLINE,FULL,02-04-2023 23:17,3,0.25,04-04-2023 14:21,824,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8011.M009.G001.S003,ONLINE,FULL,02-04-2023 12:14,3,0.16,04-04-2023 15:44,741,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M222.TEST002,ONLINE,FULL,04-04-2023 19:22,1,0.01,04-04-2023 15:49,736,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8012.M130.G001.S001,ONLINE,FULL,04-04-2023 07:55,1,0.01,04-04-2023 15:42,743,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8601.M002.G001.S001,ONLINE,FULL,04-04-2023 23:05,1,0.01,04-04-2023 15:12,773,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8596.M004.G001.S001,ONLINE,FULL,02-04-2023 08:49,3,0.13,04-04-2023 14:34,811,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,06929.M157 G001.S001,ONLINE,FULL,04-04-2023 11:28,1,0,04-04-2023 14:37,808,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,5903.M306 G001.S001,ONLINE,FULL,04-04-2023 16:44,1,0.01,04-04-2023 15:18,767,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9027.M010.G001.S001,ONLINE,FULL,04-04-2023 23:05,1,0.01,04-04-2023 14:39,806,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10421.T041.G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:36,809,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07802.T008,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 14:23,822,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS00026.M023.G001.S001,ONLINE,FULL,02-04-2023 18:18,3,0.01,04-04-2023 14:22,823,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,3461.M556.G001.S001,ONLINE,FULL,05-04-2023 03:19,0,0.02,04-04-2023 14:38,807,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS06996.M019.G001.S001,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 15:34,751,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS08483.M001.G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.02,04-04-2023 15:25,760,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS06856.M031.G001.S001,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 15:42,743,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,9691.M001.G001.S001,ONLINE,FULL,04-04-2023 07:55,1,0.01,04-04-2023 15:27,758,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10876.M011 G001 S001,ONLINE,FULL,02-04-2023 15:57,3,0.01,04-04-2023 14:17,828,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10860.T079 G001 S001,ONLINE,FULL,02-04-2023 13:27,3,0.01,04-04-2023 14:16,829,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,DUPE TEST,ONLINE,FULL,03-04-2023 18:58,2,0,04-04-2023 14:40,805,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7774.M045 G001.S001,ONLINE,FULL,04-04-2023 20:27,1,0.01,04-04-2023 15:47,738,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7522.M001.G001.S001,ONLINE,FULL,04-04-2023 15:25,1,0.01,04-04-2023 14:29,816,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M323 G001.S001_Test 3,ONLINE,FULL,04-04-2023 20:27,1,0.01,04-04-2023 15:11,774,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,7063.M089.G001.S001,ONLINE,FULL,03-04-2023 22:27,2,0,04-04-2023 15:24,761,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10627.T002 G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:33,812,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,0006.M222.G999.S208,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 15:48,737,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8777.M006.G001.S001,ONLINE,FULL,04-04-2023 18:05,1,0.01,04-04-2023 14:24,821,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,5584.M069.G001.S001,ONLINE,FULL,04-04-2023 04:26,1,0,04-04-2023 14:43,802,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6410.M031 G001.S001,ONLINE,FULL,05-04-2023 00:44,0,0.02,04-04-2023 14:40,805,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,6687.T019.G001.S013,ONLINE,FULL,04-04-2023 01:50,1,0,04-04-2023 15:18,767,0,05-04-2023 04:05
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,OLKS07451.M060.G001.S001,ONLINE,FULL,04-04-2023 05:27,1,0,04-04-2023 14:38,807,0,05-04-2023 04:07
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8320.M043 G001.S001,ONLINE,FULL,02-04-2023 07:37,3,0.05,04-04-2023 15:28,757,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8011.M041.G004.S005,ONLINE,FULL,02-04-2023 10:19,3,0.15,04-04-2023 15:45,740,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,8002.M004.G001.S001,ONLINE,FULL,04-04-2023 00:27,1,0,04-04-2023 16:01,724,0,05-04-2023 04:06
LVDC-EMS,P054D01LAWSQL01.IDSP.LOCAL,10421.M034.G001.S001,ONLINE,FULL,02-04-2023 17:10,3,0.01,04-04-2023 14:23,822,0,05-04-2023 04:07
